KrK5,The Principles of Hygiene and Safety in a Copper Mine,1982,Documentary,
KrK20,A Short Film About Killing,1982,black,
KrK22,Blind Chance,1982,,Poland
KrK25,Decalogue,1988,,Poland
KrK30,Ein kurzer Film Uber die Liebe,1988,romantic,Poland
KrK35,Le Double Vie de Veronique,1990,romantic,"Poland, France"
KrK38,Blue,1993,black,France
KrK39,White,1994,black,France
KrK40,Red,1994,black,
LaK1,Body Heat,1982,thriller,
LaK2,The Big Chill,1983,comedy,SC
LaK9,Silverado,1985,comedy,
LaK13,The Accidental Tourist,1989,comedy,"MD, England, France"
LaK14,I Love You to Death,1990,black,USA
LaK15,Grand Canyon,1991,black,Canada
LaK18,Wyatt Earp,1994,western,"MO, KA, AZ"
LaK16,French Kiss,1995,"romantic, adventure",
LaK23,Mumford,1999,comedy,
MCa10,Fighting Back,1982,Drama,Australia
MGA10,Demons in the Garden,1982,,
MGA14,Half of Heaven,1986,romantic,Spain
MRm10,The House on Sorority Row,1982,,
MRm20,The Invader,1996,SxFi,
NeJ10,Angel,1982,Drama,Ireland
NeJ12,The Company of Wolves,1984,Fant,
NeJ14,Mona Lisa,1986,Drama,England
NeJ15,High Spirits,1986,comedy,
NeJ16,We're No Angels,1989,comedy,VT
NeJ20,The Miracle,1990,Drama,Ireland
NeJ22,The Crying Game,1992,thriller,"England, Ireland"
NeJ28,The Butcher Boy,1998,,England
NeJ29,The End of the Affair,1999,"Drama, romantic",England
PaB10,Grease 2,1982,musical,USA
PWa10,House of the Long Shadows,1982,horror,
RiB1,My Favourite Year,1982,comedy,
RiB15,Racing with the Moon,1984,romantic,Canada
RiB21,Mermaids,1990,"comedy, romantic",MA
RiB25,Made in America,1993,comedy,Canada
RiB26,Milk Money,1994,Romt Comd,
RiB28,Mrs.~Winterbourne,1996,comedy,Canada
RiB30,City Heat,1998,Drama,
RLo5,Full Circle,1982,,
RLo10,Brimstone and Treacle,1982,Drama,
RLo11,The Missionary,1982,,England
RLo24,Richard III,1995,Drama,
RJR10,Zapped,1982,comedy,USA
RT1,Personal Best,1982,Drama,
RT20,Tequila Sunrise,1988,mystery,Canada
RT30,Without Limits,1998,biographical Picture,
RtW10,Medea,1982,Drama,Greece
RzB10,Interrogation,1982,Drama,Poland
SLr10,The Intruder,1982,,
StL10,Tron,1982,science fiction,
SuS10,Smithereens,1982,,
SuS12,Desperately Seeking Susan,1985,comedy,
SuS14,She-Devil,1986,,
SuS16,Making Mr.~Right,1987,"romantic, science fiction",
SuS20,Cookie,1989,"comedy, thriller","NJ, New York"
SuS25,The Dutch Master,1993,romantic,"NJ, New York"
TAv1,Things Are Tough All Over,1982,comedy,
TeK10,Behind the Mosquito Net,1982,,
UEd10,Christiane F.,1982,Documentary,
UEd20,Last Exit To Brooklyn,1990,Drama,New York
UEd25,Body of Evidence,1992,Drama,
WaW1,Chan is Missing,1982,mystery,"New York, Canada"
WaW2,Diem Sum,1984,romantic,Canada
WaW3,Slam Dance,1987,Drama,
WaW4,Eat a Bowl of Tea,1989,Drama,New York
WaW5,"Life is Cheap, but Toilet Paper is Expensive",1989,Drama,
WaW10,The Joy Luck Club,1993,Drama,"China, Canada"
WaW13,Smoke,1995,comedy,New York
WaW14,Blue in the Face,1996,comedy,
WaW15,Chinese Box,1998,romantic,China
WaW16,Anywhere But Here,1999,Drama,"Canada, WI"
WaW20,Maid in Manhattan,2002,romantic,New York
WLu10,Vigilante,1982,,
WLu15,Maniac Cop,1988,horror,New York
xHe10,Stuck on You!,1982,Fant,
YlG10,Yol,1982,Documentary,
Z8210,I Married a Shadow,1982,Drama,
Z8220,La Vie Continue,1982,,
ABz10,Portrait of a Hitman,1983,,
AdL5,Flashdance,1983,musical,PA
AdL6,Nine 1/2 Weeks,1986,"romantic, soft or hard pornography",New York
AdL10,Fatal Attraction,1988,romantic,
AdL14,Jacob's Ladder,1990,Drama,New York
AdL16,Indecent Proposal,1993,Drama,"Canada, NV"
AdL20,Lolita,1997,Drama,"CN, France"
AdL25,Unfaithful,2002,Drama,New York
AHu1,Boat People,1983,Documentary,Vietnam
AHu5,Song of the Exile,1990,,
AJo10,Love Letters,1983,romantic,
AKa5,Ariel,1983,comedy,"Sweden, Finland"
AKa10,Hamlet Goes Business,1985,comedy,France
AKa15,The Match Factory Girl,1989,"comedy, black",Finland
AKa20,La Vie de Boh\`eme,1993,Drama,France
AlJ1,To Be or Not To Be,1983,comedy,Poland
BMs10,Mickey's Christmas Carol,1983,cartoon,England
BnG1,Olivia in Concert,1983,Documentary,
BnG12,Sweet Poison,1991,,
BnG13,Love Kills,1991,thriller,
BSt1,Yentl,1983,Drama,Poland
BSt5,Prince of Tides,1991,Drama,New York
BSt10,Innocent Blood,1993,Drama,
BSt15,The Mirror Has Two Faces,1996,romantic,New York
BSw10,La Balance,1983,,
ByB10,Fords on Water,1983,Drama,England
CoF10,Rembetiko,1983,"biographical Picture, musical, Drama",Greece
DCb10,Killing of Angel Street,1983,romantic,Australia
DdH10,Tendres Cousines,1983,soft or hard pornography,France
DHi10,Ator the Fighting Eagle,1983,,
DLo10,Smokey and the Bandit III,1983,comedy,GA
DLo13,Wet Gold,1984,adventure,FL
DLo19,Mr. Murder,1990,violence,
DWi10,Silver Dream Racer,1983,Drama,
EdE10,Il Deputado,1983,Drama,Spain
EHo10,They Call Me Bruce,1983,comedy,
FOz1,Dark Crystal,1983,,
FOz20,What About Bob?,1991,"comedy, Drama",
FOz22,Housesitter,1992,comedy,New England
FOz25,In and Out,1997,Drama,India
FOz29,The Score,2001,"thriller, CnR",Canada
GCh10,Short Time,1983,violence,WA
GCh20,The Cowboy Way,1994,western,New York
GCh23,Sub Down,1997,violence,Arctic
GJo10,Buddy System,1983,romantic,
GoR1,Koyaanisqatsi,1983,Fant,"New York, Canada"
GoR2,Powaqqatsi,1988,,
IoA10,We of the Never Never,1983,Drama,Australia
JJm1,Permanent Vacation,1983,,
JJm2,Stranger Than Paradise,1984,,"New York, OH, FL"
JJm3,Down By Law,1986,,
JJm4,Mystery Train,1989,Drama,
JJm6,Night on Earth,1992,comedy,"Italy, Canada, Finland, New York, France"
JJm9,Dead Man,1995,western,
JJm13,"Ghost Dog, the Way of the Samurai",1999,"comedy, Cops and Robbers",
JKw5,Eddie Macon's Run,1983,adventure,
JKw7,Revenge of the Nerds,1984,,
JKw10,Tough Guys,1986,comedy,USA
JLB1,Terms of Endearment,1983,romantic,TX
JLB7,Broadcast News,1987,comedy,
JLB12,I'll Do Anything,1994,comedy,Canada
JLB14,As Good As It Gets,1997,Romt Comd,"MD, New York"
JLD10 ,Un Elephant Ca Trompe Enormement,1983,,
JcS10,"Miles of Smiles, Years of Struggle",1983,,
JsS10,Easy Money,1983,comedy,
LCo10,Hercules,1983,Fant,Greece
LDF10,Young Warriors,1983,violence,
LyL1,Testament,1983,,
MaC1,Valley Girl,1983,romantic,Canada
MaC4,Glory Days,1987,romantic,WA
MaC8,Rambling Rose,1991,romantic,
MaC10,Crazy in Love,1992,romantic,WA
MaC11,Lost in Yonkers,1993,comedy,New York
MaC12,"Angie, I says",1993,comedy,New York
MaC15,Introducing Dorothy Dandridge,1999,biographical Picture,Canada
MCh1,All the Right Moves,1983,,
MCh2,Stranger's Kiss,1984,,
MKy10,Tokyo Saipan,1983,"Documentary, History",Japan
MKy15,Pride - Unmei no Toki,1998,History,
MWh10,Matter of Heart,1983,"Documentary, BioB",Switzerland
PB1,The Grey Fox,1983,,
PB10,"Bethune, the Making of a Hero",1990,biographical Picture,"Spain, China"
PB12,Far From Home: The Adventures of Yellow Dog,1994,adventure,USA
PGr5,The Draughtsman's Contract,1983,thriller,England
PGr7,A Zed and Two Naughts,1985,,England
PGr10,The Belly of an Architect,1987,Surr,Italy
PGr12,Drowning By Numbers,1988,"comedy, black",
PGr15,"The Cook, the Thief, His Wife and her Lover",1990,soft or hard pornography,England
PGr16,Prospero's Books,1991,"Drama, Fant",Italy
PGr17,The Baby of Macon,1993,Drama,Italy
PGr20,The Pillowbook,1997,soft or hard pornography,"Hong Kong, Japan"
PGr22,8 1/2 Women,1999,Kinky,
PLf10,Le juge,1983,"biographical Picture, Drama",France
PRb1,Lovesick,1983,Drama,
PrH10,Agamemnon,1983,Drama,Greece
PrH11,The Libation Bearers,1983,Drama,Greece
PrH12,The Eumendis,1983,Drama,Greece
RbR1,This is Spinal Tap,1983,musical,
RbR2,Stand By Me,1986,romantic,
RbR3,The Princess Bride,1987,romantic,
RbR10,When Harry Met Sally,1989,"comedy, romantic","New York, IL"
RbR12,Misery,1990,romantic,Columbia
RbR14,A Few Good Men,1992,Drama,Cuba
RbR17,The American President,1995,,
RbR18,The Ghosts of Missisippi,1996,History,MS
RbR22,The Story of Us,2000,comedy,
RDi10,Deathgames,1983,,
RDu10,Angelo My Love,1983,,
RDu12,We're Not the Jet Set,1990,western,USA
RDu15,The Apostle,1997,Drama,LA
RiC10,Hell's Angels Forever,1983,Documentary,USA
RMw3,The Phantom of the Opera,1983,Drama,
RMw10,Overexposed,1991,Drama,IL
RMw13,Afterburn,1992,violence,USA
RMw15,Nicholas - a Child's Heart Lives On,1998,Documentary,Italy
RoD10,The Black Stallion Returns,1983,adventure,
RPe8,Threshold,1981,"Documentary, Drama",USA
RPe12,Country,1984,,
RPe20,The Long Walk Home,1991,Drama,AL
RPe22,Leap of Faith,1992,Drama,KA
RVO10,Angel,1983,,
RWs10,Hambone and Hillie,1984,Drama,
PBm1,Risky Business,1983,"comedy, soft or hard pornography",IL
PBm2,Men Don't Leave,1989,romantic,MD
SFi10,Revenge of the Ninja,1983,violence,USA
SiN10,New York Nights,1983,soft or hard pornography,
SlT10,Liquid Sky,1983,"comedy, Drama",New York
SvF10,I Promise to Remember,1983,musical,
TeB10,Slayground,1983,violence,
TGr10,Deep in the Heart,1983,,
ToS1,The Hunger,1983,horror,New York
ToS5,Top Gun,1986,violence,USA
ToS10,Days of Thunder,1986,violence,USA
ToS12,Beverly Hills Cop II,1987,comedy,Canada
ToS15,True Romance,1990,violence,"MI, Canada"
ToS21,Crimson Tide ,1995,adventure,"Mediterranean, Pacific"
ToS23,The Fan,1996,thriller,
ToS25,Enemy of the State,1998,thriller,
ToS29,Spy Game,2000,thriller,China
VZg10,Divine Waters,1983,biographical Picture,
WiD10,Timerider: The Adventure of Lyle Swann,1983,"violence, science fiction",Mexico
WiD20,Angels in the Outfield,1994,Fant,USA
WTMx,The Old Well,1983,Drama,
ACx10,Repo Man,1984,comedy,Canada
ACx12,Sid and Nancy,1986,BioPP,
AEy2,Next of Kin,1984,Drama,Canada
AEy5,Family Viewing,1987,,
AEy7,Speaking Parts,1989,,
AEy9,The Adjuster,1991,,
AEy10,Montreal Vue Par,1991,,
AEy11,Gross Misconduct,1993,,
AEy12,Calendar,1993,Drama,USSR
AEy13,Sarabande,19yy,,
AEy14,Exotica,1995,Drama,
AEy16,The Sweet Hereafter,1997,Drama,Canada
AEy18,Felicia's Journey,1999,Drama,"England, Ireland"
AiN10,Dawandeh,1984,Drama,Iran
AKu10,Terror in the Aisles,1984,horror,
AvW10,Voyeur,1991,Drama,
AvW12,The Northerners,1991,Drama,Scandinavia
AvW16,The Dress,1996,,
AvW19,Little Tony,1998,,
AzC10,A Woman's Pale Blue Handwriting,1984,,Austria
ChS10,Irreconcilable Differences,1984,"comedy, romantic",
ChS13,Baby Boom,1987,"comedy, romantic","New York, VT"
ChS20,Father of the Bride,1991,comedy,
ChS24,I Love Trouble,1994,"comedy, thriller",USA
DWa10,Making the Grade,1984,comedy,
EPy5,Sugar Cane Alley,1984,Drama,
EPy10,A Dry White Season,1989,Drama,
FSh10,Savage Attraction,1984,,
FKi10,Children of the Corn,1984,horror,NEbraska
FKi18,Into the Sun,1992,violence,
GnP10,Two Minute Warning,1984,Cops and Robbers,Canada
HuW10,Police Academy,1984,comedy,USA
HuW12,Police Academy 2,1984,comedy,
HuW15,Police Academy 3,1986,comedy,
HuW22,Guarding Tess,1994,comedy,"DC, OH"
HuW25,First Wives Club,1996,comedy,New York
IHu1,Sixteen Candles,1984,comedy,USA
IHu11,The Breakfast Club,1985,comedy,
IHu12,Weird Science,1985,"romantic, science fiction",USA
IHu15,"Planes, Trains, and Automobiles",1987,comedy,"IA, New York, IL"
IHu18,Ferris Buellers Day off,1988,comedy,
IHu22,Uncle Buck,1989,comedy,
IHu25,Curly Sue,1991,romantic,
JCi3,A Girl's own Story,1984,Drama,
JCi5,Two Friends,1986,Drama,
JCi10,Sweetie,1990,Drama,
JCi12,An Angel at my Table,1991,biographical Picture,New Zealand
JCi14,The Piano,1993,Drama,New Zealand
JCi17,Portrait of a Lady,1996,romantic,"Italy, England"
JCi20,Holy Smoke,1999,,
JlC4,Blood Simple,1985,violence,TX
JlC7,Raising Arizona,1987,violence,
JlC10,Miller's Crossing,1990,violence,
JlC11,Barton Fink,1991,Drama,Canada
JlC14,The Hudsucker Proxy,1994,Drama,New York
JlC15,Things to do in Denver When You're Dead,1995,,
JlC16,Fargo,1996,Drama,ND
JlC18,The Big Lebowski,1997,,
JI1,Ososhiki,1984,comedy,Japan
JI2,Tampopo,1987,comedy,Japan
JI4,A Taxing Woman,1988,comedy,Japan
JI5,A Taxing Woman's Return,1989,,Japan
JI6,A-Ge-man,1990,,Japan
JmF10,Reckless,1984,,
JmF20,Glengarry Glen Ross,1992,,
JmF25,Fear,1996,"horror, thriller",
JRu1,Dreamscape,1984,thriller,
JRu2,The Stepfather,1987,thriller,WA
JRu3,True Believer,1989,thriller,
JRu5,Sleeping With the Enemy,1991,"romantic, thriller","IO, MA"
JRu12,Stepfather 3,1992,thriller,
JRu14,The Good Son,1993,thriller,New England
JSe0,Breakin',1984,musical,
JZi10,Friday the 13th - The Final Chapter,1984,horror,
LeN3,Star Trek III: The Search For Spock,1984,science fiction,Universe
LeN4,Star Trek IV: The Voyage Home,1986,science fiction,"Universe, Canada"
LeN8,Three Men and A Baby,1987,comedy,
LeN10,The Good Mother,1988,,
LeN12,Funny About Love,1990,,
LeN10,The Good Mother,1988,,
LdC10,Thus spake Bellavista,1984,,
LPi10,Hard to Hold,1984,musical,
LPi20,"Queenie, the Star of Calcutta",1988,"Drama, TV miniseries","England, India"
MaM1,A Private Function,1984,,
MaM2,Out Cold,1989,,
MSv1,Old Enough,1984,,
MBu10,Exterminator 2,1984,horror,
MGr10,Hardbodies,1984,soft or hard pornography,Canada
MGr15,Hardbodies II,1990,soft or hard pornography,Canada
MiR5,1984,1984,Drama,
MiR10,White Mischief,1988,biographical Picture,Kenya
MiR21,B.Monkey,1999,"violence, romantic","England, France"
MKa10,Another Country,1984,Drama,"England, Russia"
MKa15,Il Postino,1995,Drama,"Italy, Chile"
MtB10,Streetwise,1984,Documentary,WA
MtB16,American Heart,1993,Documentary,WA
NaL10,Picone sent me,1984,,
NaL20,Scugnizzi,1989,,
NBu10,The Good Fight,1984,Ducu,Spain
NiC10,The Last Starfighter,1984,science fiction,Universe
NiC30,Dennis the Menace,1993,comedy,
NIs10,Bachelor Party,1984,comedy,
PeC10,Highpoint,1984,thriller,Canada
PeM10,Hot Dog...The Movie,1984,comedy,Canada
PeM15,Nightbreaker,1989,Drama,
PeM20,Through the Eyes of a Killer,1993,horror,WA
Pri1,Purple Rain,1984,musical,
Pri2,Graffiti Bridge,1990,musical,
RCn10,Scandalous,1984,,
RCn30,Dragon: The Bruce Lee Story,1993,biographical Picture,
RCn36,Dragonheart,1996,"cartoon, Fant",
RCn39,Daylight,1996,"Disaster, violence",
REp10,The Times of Harvey Milk,1984,Documentary,
REp18,The Celluloid Closet,1996,Documentary,
RhM10,Razorback,1984,"Drama, horror",Australia
RhM30,Ricochet,1991,Drama,
RhM34,Blue Ice,1992,thriller,England
RhM37,The Shadow,1994,adventure,
RoJ1,The Killing Fields,1984,"Documentary, Drama",Cambodia
RoJ10,Fat Man and Little Boy,1989,biographical Picture,AZ
RoJ20,Goodbye Lover,1999,"comedy, black",
RTu1,Tightrope,1984,thriller,
RTu3,Out of Bounds,1986,Cops and Robbers,Canada
RYo10,Lassiter,1984,,
RYo12,Gulag,1985,,
PiS10,Weapons of the Spirit,1984,Documentary,France
TMk10,The Price of Love,1984,Drama,Greece
ToP10,Testimony,1987,biographical Picture,
Z0910,The Adventures of Buckaroo Banzai: Across the 8th Dimension,1984,"comedy, science fiction",space
AAg10,Topos,1985,,
AKo10,Runaway Train,1985,adventure,AK
AKo15,Tango and Cash,1985,Advt ,
AKo15,The Inner Circle,1992,epic,USSR
Amp1,Girls Just Want To Have Fun,1985,,
Amp6,Police Academy 7,1994,Scat,
Ari10,Woman of the Port,1985,Drama,
Ari15,No One Writes to the Colonel,1999,,
CCw1,Say Anything,1989,,
CCw2,Singles,1992,"comedy, romantic",WA
CCw5,Jerry Maguire,1996,romantic,
CCw8,Almost Famous,1999,Drama,
CCw10,Vanilla Sky,2001,romantic,
CLz1,Shoah,1985,Documentary,Germany
CST10,A Chinese Ghost Story,1985,violence,
CST20,The Terra-Cotta Warrior,1990,violence,
DDe10,Desert Hearts,1985,romantic,NV
DnA10,Silver Bullet,1985,,
GaT3,The Black Cauldron,1985,cartoon,
GaT5,Oliver and Company,1988,,
GaT7,The Little Mermaid,1989,cartoon,
GaT10,Beauty and the Beast,1992,cartoon,
GaT11,"Ferngully, The Last Rainforest",1992,cartoon,
GaT16,Kazaam,1996,,
GaT18,The Hunchback of Notre Dame,1996,cartoon,
GoJ10,The Children of the Cold War,1985,,
GoJ20,Caluga o Menta,1990,Documentary,Chile
HSB10,Germany Pale Mother,1985,,
HSB18,"Apfelb\""aume",1992,Romtx,Germany
Ilt1,Honoring Wallaby,1985,cartoon,
ILt5,Buskers Down Under,1990,cartoon,
ILt10,Geri's Game,1992,cartoon,
ILt15,Toy Story,1995,cartoon,
ILt17,A Bug's Life,1998,cartoon,
ILt18,Toy Story 2,1999,cartoon,
IsS3,Mephisto,1981,,
IsS5,Colonel Redl,1985,History,Jugoslavia
IsS7,Hanussen,1985,,Jugoslavia
IsS10,Meeting Venus,1991,Drama,France
IsS11,"Sweet Emma, Dear Bobe",1991,Drama,Hungary
IsS15,Sunshine,2000,epic,Hungary
ITu10,Mac,1992,Drama,
JBd10,Eubie!,1985,,
JoH10,The Other Eye,1985,,
JqS10,Joy et Joan,1985,soft or hard pornography,
JSm10,Flaming Creatures,1985,,
JuI10,No Life King,1985,,
JVm4,Herbstmilch,1985,"Documentary, Drama",Germany
JVm7,Rama Dama,1988,"Documentary, Drama",Germany
JVm10,Stalingrad,1991,"Documentary, Drama",Russia
JVm17,The Harmonists,1999,"Documentary, Drama","New York, Germany"
KBg6,Blue Steel,1985,violence,
KBg8,Near Dark,1985,horror,USA
KBg10,Point Break,1991,thriller,"Mexico, Canada, Australia"
KBg15,Strange Days,1996,,
KBw10,The Gospel at Colonus,1985,Drama,Greece
KGC10,Life on a String,1985,cartoon,
KZs10,Inventory,1985,,
KZs18,"Leben f\""ur Leben Maximilian Kolbe",1991,Drama,Poland
LAn1,Thirteen at Dinner,1985,,
LCa10,Mauvais Sang,1987,Drama,France
LCa14,Les Amants du Pont-Neuf,1991,Drama,France
LCa22,Pola X,1999,soft or hard pornography,
LiY20,Chantilly Lace,1993,Drama,
LPt10,Las Madres: The Mothers of the Plaza de Mayo,1985,Documentary,Mexico
MAF10,Bar Salon,1985,,
MAF15,An Imaginary Tale,1985,,Canada
MBl5,Zwei Fische auf dem Trockenen,1985,"comedy, romantic",France
MDi10,Heaven Help Us,1985,Drama,New York
MaG10,Die Blaue Stunde,1992,"Drama, romantic",
MiP10,Extramuros,1985,Drama,Spain
MKo10,Town Alive,1985,,
MoT1,"Verleitung, Die Grausame Frau",1985,soft or hard pornography,
MoT10,Virgin Machine,1988,soft or hard pornography,
MoT12,My Father is Coming,1992,soft or hard pornography,New York
MTo10,The Rapture,1985,Drama,
MzN4,Rataplan,1985,comedy,Italy
MzN10,The Icycle Thief,1987,comedy,Italy
MzN15,Volare Volare,1991,"comedy, cartoon",Italy
OSo10,Orion's Belt,1985,adventure,Norway
PGa10,The Phiadelphia Attraction,1985,,
RNi10,On the Edge,1985,,Canada
SiS10,Locked-Up Time,1985,,
SSh10,Sudden Death,1985,violence,New York
SuA10,The Hour of the Star,1985,,Brazil
THo10,Vampire ... Did you say Vampire?,1985,comedy,
THo20,The Wizard,1989,romantic,
TiB1,Pee-Wee's Big Adventure,1985,comedy,"Canada, TX"
TiB2,The Jar,1985,thriller,USA
TiB5,Beetlejuice,1988,comedy,CN
TiB6,Batman,1989,Fant,New York
TiB8,Edward Scissorhands,1989,horror,USA
TiB12,Batman Returns,1992,Fant,New York
TiB14,Ed Wood,1994,biographical Picture,
TiB17,Mars Attacks ,1996,"comedy, science fiction",NV
TiB20,Sleepy Hollow,1999,horror,
WTa10,Flashpoint,1985,violence,USA
WTa20,Heroes,1985,"violence, Cops and Robbers",
xYa10,"Liberty, Equality, Sauerkraut",1985,,
ZlK10,Two Moon Junction,1985,soft or hard pornography,LA
ZlK20,Wild Orchid 2: Two Shades of Blue,1992,soft or hard pornography,
ABu10,Just Between Friends,1986,Drama,
ACv10,Therese,1986,biographical Picture,France
APe10,Psycho III,1986,horror,
AvS10,Directed by William Wyler,1986,biographical Picture,
bQs10,Street of Crocodiles,1986,Drama,
bQs14,Rehearsals for Extinct Anatomies,1988,Drama,
bQs20,Anamorphosis,1991,Drama,
bQs23,The Comb,1991,Drama,
bQs25,Are We Still Married,1992,Drama,
bQs30,Long way down (Look What the Cat drug In),1993,Drama,
BrG10,Poltergeist II,1986,horror,USA
BrG20,The Josephine Baker Story,1992,biographical Picture,France
BrG25,What's Love Got To Do With It,1993,biographical Picture,"USA, France"
BrG28,The Juror,1986,thriller,
BWb10,Let's Get Lost,1988,Documentary,
DBl10,An American Tail,1986,cartoon,USA
DBl12,The Land Before Time,1988,cartoon,
DBl13,All Dogs Go To Heaven,1989,cartoon,
DBl15,An American Tail 2: Fievel Goes West,1991,cartoon,
DBl16,Rock-A-Doodle,1991,cartoon,
DBl20,Hans Christian Andersen's Thumbelina,1994,cartoon,
DBl24,Anastasia,1997,"cartoon, romantic","France, Russia"
FdP10,"Dracula, He Wrote",1986,"comedy, horror",
GaM10,Dreamchild,1986,Fant,New York
HoD10,Pretty in Pink,1986,comedy,USA
HoD20,Getting Even With Dad,1994,comedy,
HoD24,The Odd Couple II,1998,comedy,Canada
JeL10,Rent-a-Cop,1986,,
JoR10,Coupe de Ville,1986,comedy,
JoR15,Revenge of the Nerds II,1987,comedy,
MdV5,Le paltoquet,1986,Cops and Robbers,France
MdV10,Nuit d'ete en Ville,1990,romantic,
MdV14,Sweetheart,1992,romantic,
MrD1,Signs of Wonder,1986,black,
MrD2,Apartment Zero,1989,black,
PFa1,Crocodile Dundee,1986,,
PFa10,Dutch,1991,comedy,
PLu10,Frida: Naturaleza Vida,1986,biographical Picture,Mexico
RHv5,Critters,1986,science fiction,
RHv7,Critters 2,1991,science fiction,
RHv9,Critters 3,1991,science fiction,
RHv10,Critters 4,1991,science fiction,Universe
RMa10,F/X,1986,"violence, thriller",Canada
PtM10,The Trip to Bountiful,1986,romantic,"Canada, TX"
RnF10,Chronos,1986,"Documentary, epic",
RnF14,Baraka,1992,"Documentary, epic",World
SLJ1,She's Gotta Have It,1987,comedy,New York
SLJ2,School Daze,1988,,GA
SLJ3,Do The Right Thing,1989,comedy,
SLJ4,`Mo' Better Blues,1990,comedy,
SLJ5,Jungle Fever,1991,"comedy, Drama",
SLJ6,New York City,1992,,New York
SLJ7,Malcolm X,1992,biographical Picture,"Saudi Arabia, New York"
SLJ8,Crooklyn,1993,romantic,New York
SLJ11,He Got Game,1998,Drama,New York
SLJ12,Summer of Sam,1999,Drama,New York
SLJ14,The Original Kings of Comedy,2000,Documentary,NC
SpK10,Maximum Overdrive,1986,horror,
STo10,Vera,1986,soft or hard pornography,
TsH10,Peking Opera Blues,1986,violence,China
YYo10,A Promise,1986,,
Z8610,I'll Take Manhattan,1986,Drama,"New York, Canada"
Z8630,Say Yes,1986,comedy,
ACl10,"Rita, Sue and Bob Too",1987,comedy,England
AlP10,Local Stigmatic,1987,Drama,
AlP15,Looking for Richard,1996,Documentary,"New York, England"
ARb1,Batteries Not Included,1987,romantic,New York
ATu1,Celia,1987,horror,Australia
BEE10,Less Than Zero,1987,,
BEE15,American Psycho,1989,,
BuS10,Johnny Be Good,1987,,
CCo2,Heartbreak Hotel,1988,comedy,
CCo3,Home Alone,1990,comedy,USA
CCo4,Only the Lonely,1991,romantic,IL
CCo5,Home Alone 2: Lost in New York,1992,comedy,New York
CCo6,Mrs.~Doubtfire,1993,comedy,Canada
CCo10,Home Alone 3,1997,comedy,
CCo11,Stepmom,1998,Drama,New York
CCo12,Bicentennial Man,1999,,Canada
CCo14,Harry Potter and the Sorcerer's Stone,2001,Fant,England
CGy10,The Miracle of Love,1987,romantic,England
CP1,Couples and Robbers,1987,,
CP2,High Season,1988,comedy,Greece
CP3,Rough Magic,1995,"black, Fant",Mexico
CVr10,The Children of the Helidona,1987,Drama,Greece
DLe10,Wish You Were Here,1987,,
DMa1,House of Games,1987,,
DMa10,Things Change,1988,romantic,"IL, Canada"
DMa12,The Adventures of Charlie Chan,1991,mystery,
DMa13,Homicide,1991,thriller,
DMa15,Oleanna,1993,Romt Comd,
DMa20,The Spanish Prisoner,1998,"Fant, thriller",Carribbean
DMa21,The Winslow Boy,1999,Drama,England
EAr10,Sister Act,1992,comedy,New York
EAr12,Gypsy,1993,musical,
ElB10,Dirty Dancing,1987,romantic,New York
EtC20,"Das Leben ist ein langer, ruhiger Fluss",1987,Drama,France
EtC25,Tatie Danielle,1990,Drama,France
JWy10,The Haunting of Morella,1990,"horror, soft or hard pornography",
JWy15,976-Evil,1992,"horror, soft or hard pornography",USA
KHa10,The Emperor's Naked Army Marches On,1987,,
KYo1,Twilight of the Cockroaches,1987,Cart ,
LHa1,My Life As a Dog,1987,biographical Picture,
LHa5,Once Around,1991,"comedy, romantic",
LHa10,What's Eating Gilbert Grape,1993,Drama,IA
LHa16,The Cider House Rules,1999,Drama,
LHa17,Chocolat,2000,"comedy, romantic",France
LPs10,Theophilos,1987,biographical Picture,Greece
LVa10,La Bamba,1987,"Documentary, musical",
LVa12,Zoot Suit,1995,Drama,Canada
MGn10,Creepshow 2,1987,horror,
MkR10,Murder Ordained,1987,"biographical Picture, Drama",KA
MRi10,Naga Bonar,1987,,
MRz10,Nayakam,1987,"musical, epic",
MWl10,A League of their Own,1987,Documentary,IL
NCo10,The Incredible Hulk,1987,Fant,
NCo11,The Return of the Incredible Hulk,1988,Fant,
NMv1,Dark Eyes,1987,romantic,Italy
NMv3,Oblomov,1989,,
NMv8,Cllose to Eden,1991,Drama,China
NMv10,Urga,1992,Drama,"China, Russia"
NoM10,Tough Guys Don't Dance,1987,Drama,
PMG10,The Running Man,1987,horror,
PPm10,Imagen Latente,1987,Drama,Chile
PPm15,Archipielago,1992,Drama,Chile
PRz10,I've Heard the Mermaids Singing,1987,Fant,Canada
PRz15,White Room,1991,romantic,
PRz22,Mansfield Park,1999,Drama,
RtS10,Radio Bikini,1987,Documentary,Oceania
RtT10,Hollywood Shuffle,1987,comedy,
SiG10,Berlin in Berlin,1993,Drama,Germany
VNu10,Ruby in Paradise,1993,,"TN, FL"
VNu15,Ulee's Gold,1997,Drama,FL
VSa10,Clownhouse,1987,horror,
VSa18,Powder,1995,science fiction,
ZKK10,Cry and Cry Again,1987,,
Z8720,Project X,1987,,
ABi10,Burning Secret,1988,,Austria
ABi20,The Cement Garden,1994,Drama,England
ADv10,Above the Law,1988,violence,"Italy, IL, Japan"
ADv12,Code of Silence,1988,violence,
ADv14,The Package,1991,violence,
ADv15,Under Siege,1992,violence,Pacific
